id,attribute_id,value
898,347,LV-Batterie
899,347,Produkt fällt nicht unter die BattVO.
900,347,Starterbatterie
901,349,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
902,349,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
903,349,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
904,349,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
905,349,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
906,349,"Großgeräte, die in privaten Haushalten genutzt werden können."
907,349,"Kleingeräte, die in privaten Haushalten genutzt werden können."
908,349,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
909,349,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
910,349,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
911,349,Produkt fällt nicht unter das ElektroG.
912,349,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
913,349,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
914,349,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
915,349,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
916,349,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
917,349,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
918,349,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
919,352,Produkt fällt nicht unter die Gefahrgutvorschriften.
920,352,Produkt fällt unter die Gefahrgutvorschriften.
921,358,lila
922,358,gelb
923,358,natur
924,358,schwarz
925,358,grün
926,358,silberfarben
927,358,transparent
928,358,grau
929,358,blau
930,358,braun
931,358,orange
932,358,weiß
933,358,goldfarben
934,358,rot
935,358,bunt
936,358,rosa
937,367,BDIH-Kontrollierte Naturkosmetik
938,367,Bio-Baumwolle
939,367,Bio-Baumwolle in Umstellung
940,367,Bioland
941,367,Blauer Engel
942,367,bluesign® PRODUCT
943,367,CertiPUR
944,367,circular.fashion Designkriterien
945,367,Cotton made in Africa INSIDE
946,367,Cradle to Cradle Certified™ BRONZE
947,367,Cradle to Cradle Certified™ GOLD
948,367,Cradle to Cradle Certified™ PLATINUM
949,367,Cradle to Cradle Certified™ SILVER
950,367,Daunen/Federn aus artgerechter Tierhaltung
951,367,Downpass
952,367,ECOCERT
953,367,EU-Bio-Logo
954,367,EU Ecolabel
955,367,Fairtrade Cotton
956,367,Global Recycled Standard
957,367,GoodWeave™
958,367,GOTS made with organic materials
959,367,GOTS made with organic materials (in Umstellung)
960,367,GOTS organic
961,367,GOTS organic (in Umstellung)
962,367,Grüner Knopf
963,367,GUT-Prodis-Label®
964,367,Leather Working Group
965,367,LENZING™ ECOVERO™
966,367,MADE IN GREEN by OEKO-TEX®
967,367,NATRUE
968,367,Naturland
969,367,NATURLEDER IVN zertifiziert BEST
970,367,NATURTEXTIL IVN zertifiziert BEST
971,367,Nordic Swan Ecolabel
972,367,OCS 100 (in Umstellung)
973,367,OCS blended (in Umstellung)
974,367,OEKO-TEX® ORGANIC COTTON
975,367,Organic Content Standard 100
976,367,Organic Content Standard blended
977,367,Recycelter Kunststoff (Hartwaren)
978,367,Recyceltes Material
979,367,Recycled Claim Standard 100
980,367,Recycled Claim Standard blended
981,367,Regenerativ angebaute Materialien
982,367,Regenerative Cotton Standard®
983,367,Responsible Down Standard
984,367,Responsible Wool Standard
985,367,Schnell nachwachsende Rohstoffe
986,367,Spinnova
987,367,TENCEL™ Lyocell
988,367,TENCEL™ Modal
989,367,TENCEL™ x REFIBRA™ Technologie
990,367,The Good Cashmere Standard®
991,367,Unterstützt Cotton made in Africa
992,367,Viskose aus verbesserter Rohstoffbeschaffung
993,367,Wolle aus artgerechter Tierhaltung
994,384,Elektrofahrzeugbatterie
995,384,Gerätebatterie
996,384,Industriebatterie
997,384,LV-Batterie
998,384,Produkt fällt nicht unter die BattVO.
999,384,Starterbatterie
1000,386,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
1001,386,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
1002,386,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
1003,386,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
1004,386,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
1005,386,"Großgeräte, die in privaten Haushalten genutzt werden können."
1006,386,"Kleingeräte, die in privaten Haushalten genutzt werden können."
1007,386,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
1008,386,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
1009,386,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
1010,386,Produkt fällt nicht unter das ElektroG.
1011,386,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
1012,386,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
1013,386,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
1014,386,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
1015,386,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
1016,386,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
1017,386,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
1018,389,Produkt fällt nicht unter die Gefahrgutvorschriften.
1019,389,Produkt fällt unter die Gefahrgutvorschriften.
1020,396,3 Jahre auf die Beschichtung
1021,396,3 Jahre nach Registrierung über die Website
1022,397,"0,25"
1023,397,"0,5"
1024,397,"0,75"
1025,397,1
1026,397,"1,5"
1027,397,10
1028,397,11
1029,397,12
1030,397,13
1031,397,14
1032,397,15
1033,397,16
1034,397,17
1035,397,18
1036,397,19
1037,397,2
1038,397,"2,5"
1039,397,20
1040,397,21
1041,397,22
1042,397,23
1043,397,24
1044,397,25
1045,397,26
1046,397,27
1047,397,28
1048,397,29
1049,397,3
1050,397,30
1051,397,4
1052,397,5
1053,397,6
1054,397,7
1055,397,8
1056,397,9
1057,405,lila
1058,405,gelb
1059,405,natur
1060,405,schwarz
1061,405,grün
1062,405,silberfarben
1063,405,transparent
1064,405,grau
1065,405,blau
1066,405,braun
1067,405,orange
1068,405,weiß
1069,405,goldfarben
1070,405,rot
1071,405,bunt
1072,405,rosa
1073,422,BDIH-Kontrollierte Naturkosmetik
1074,422,Bio-Baumwolle
1075,422,Bio-Baumwolle in Umstellung
1076,422,Bioland
1077,422,Blauer Engel
1078,422,bluesign® PRODUCT
1079,422,CertiPUR
1080,422,circular.fashion Designkriterien
1081,422,Cotton made in Africa INSIDE
1082,422,Cradle to Cradle Certified™ BRONZE
1083,422,Cradle to Cradle Certified™ GOLD
1084,422,Cradle to Cradle Certified™ PLATINUM
1085,422,Cradle to Cradle Certified™ SILVER
1086,422,Daunen/Federn aus artgerechter Tierhaltung
1087,422,Downpass
1088,422,ECOCERT
1089,422,EU-Bio-Logo
1090,422,EU Ecolabel
1091,422,Fairtrade Cotton
1092,422,Global Recycled Standard
1093,422,GoodWeave™
1094,422,GOTS made with organic materials
1095,422,GOTS made with organic materials (in Umstellung)
1096,422,GOTS organic
1097,422,GOTS organic (in Umstellung)
1098,422,Grüner Knopf
1099,422,GUT-Prodis-Label®
1100,422,Leather Working Group
1101,422,LENZING™ ECOVERO™
1102,422,MADE IN GREEN by OEKO-TEX®
1103,422,NATRUE
1104,422,Naturland
1105,422,NATURLEDER IVN zertifiziert BEST
1106,422,NATURTEXTIL IVN zertifiziert BEST
1107,422,Nordic Swan Ecolabel
1108,422,OCS 100 (in Umstellung)
1109,422,OCS blended (in Umstellung)
1110,422,OEKO-TEX® ORGANIC COTTON
1111,422,Organic Content Standard 100
1112,422,Organic Content Standard blended
1113,422,Recycelter Kunststoff (Hartwaren)
1114,422,Recyceltes Material
1115,422,Recycled Claim Standard 100
1116,422,Recycled Claim Standard blended
1117,422,Regenerativ angebaute Materialien
1118,422,Regenerative Cotton Standard®
1119,422,Responsible Down Standard
1120,422,Responsible Wool Standard
1121,422,Schnell nachwachsende Rohstoffe
1122,422,Spinnova
1123,422,TENCEL™ Lyocell
1124,422,TENCEL™ Modal
1125,422,TENCEL™ x REFIBRA™ Technologie
1126,422,The Good Cashmere Standard®
1127,422,Unterstützt Cotton made in Africa
1128,422,Viskose aus verbesserter Rohstoffbeschaffung
1129,422,Wolle aus artgerechter Tierhaltung
1130,426,lila
1131,426,gelb
1132,426,natur
1133,426,schwarz
1134,426,grün
1135,426,silberfarben
1136,426,transparent
1137,426,grau
1138,426,blau
1139,426,braun
1140,426,orange
1141,426,weiß
1142,426,goldfarben
1143,426,rot
1144,426,bunt
1145,426,rosa
1146,439,3 Jahre auf die Beschichtung
1147,439,3 Jahre nach Registrierung über die Website
1148,440,"0,25"
1149,440,"0,5"
1150,440,"0,75"
1151,440,1
1152,440,"1,5"
1153,440,10
1154,440,11
1155,440,12
1156,440,13
1157,440,14
1158,440,15
1159,440,16
1160,440,17
1161,440,18
1162,440,19
1163,440,2
1164,440,"2,5"
1165,440,20
1166,440,21
1167,440,22
1168,440,23
1169,440,24
1170,440,25
1171,440,26
1172,440,27
1173,440,28
1174,440,29
1175,440,3
1176,440,30
1177,440,4
1178,440,5
1179,440,6
1180,440,7
1181,440,8
1182,440,9
1183,451,BDIH-Kontrollierte Naturkosmetik
1184,451,Bio-Baumwolle
1185,451,Bio-Baumwolle in Umstellung
1186,451,Bioland
1187,451,Blauer Engel
1188,451,bluesign® PRODUCT
1189,451,CertiPUR
1190,451,circular.fashion Designkriterien
1191,451,Cotton made in Africa INSIDE
1192,451,Cradle to Cradle Certified™ BRONZE
1193,451,Cradle to Cradle Certified™ GOLD
1194,451,Cradle to Cradle Certified™ PLATINUM
1195,451,Cradle to Cradle Certified™ SILVER
1196,451,Daunen/Federn aus artgerechter Tierhaltung
1197,451,Downpass
1198,451,ECOCERT
1199,451,EU-Bio-Logo
1200,451,EU Ecolabel
1201,451,Fairtrade Cotton
1202,451,Global Recycled Standard
1203,451,GoodWeave™
1204,451,GOTS made with organic materials
1205,451,GOTS made with organic materials (in Umstellung)
1206,451,GOTS organic
1207,451,GOTS organic (in Umstellung)
1208,451,Grüner Knopf
1209,451,GUT-Prodis-Label®
1210,451,Leather Working Group
1211,451,LENZING™ ECOVERO™
1212,451,MADE IN GREEN by OEKO-TEX®
1213,451,NATRUE
1214,451,Naturland
1215,451,NATURLEDER IVN zertifiziert BEST
1216,451,NATURTEXTIL IVN zertifiziert BEST
1217,451,Nordic Swan Ecolabel
1218,451,OCS 100 (in Umstellung)
1219,451,OCS blended (in Umstellung)
1220,451,OEKO-TEX® ORGANIC COTTON
1221,451,Organic Content Standard 100
1222,451,Organic Content Standard blended
1223,451,Recycelter Kunststoff (Hartwaren)
1224,451,Recyceltes Material
1225,451,Recycled Claim Standard 100
1226,451,Recycled Claim Standard blended
1227,451,Regenerativ angebaute Materialien
1228,451,Regenerative Cotton Standard®
1229,451,Responsible Down Standard
1230,451,Responsible Wool Standard
1231,451,Schnell nachwachsende Rohstoffe
1232,451,Spinnova
1233,451,TENCEL™ Lyocell
1234,451,TENCEL™ Modal
1235,451,TENCEL™ x REFIBRA™ Technologie
1236,451,The Good Cashmere Standard®
1237,451,Unterstützt Cotton made in Africa
1238,451,Viskose aus verbesserter Rohstoffbeschaffung
1239,451,Wolle aus artgerechter Tierhaltung
1240,459,3 Jahre auf die Beschichtung
1241,459,3 Jahre nach Registrierung über die Website
1242,460,"0,25"
1243,460,"0,5"
1244,460,"0,75"
1245,460,1
1246,460,"1,5"
1247,460,10
1248,460,11
1249,460,12
1250,460,13
1251,460,14
1252,460,15
1253,460,16
1254,460,17
1255,460,18
1256,460,19
1257,460,2
1258,460,"2,5"
1259,460,20
1260,460,21
1261,460,22
1262,460,23
1263,460,24
1264,460,25
1265,460,26
1266,460,27
1267,460,28
1268,460,29
1269,460,3
1270,460,30
1271,460,4
1272,460,5
1273,460,6
1274,460,7
1275,460,8
1276,460,9
1277,470,BDIH-Kontrollierte Naturkosmetik
1278,470,Bio-Baumwolle
1279,470,Bio-Baumwolle in Umstellung
1280,470,Bioland
1281,470,Blauer Engel
1282,470,bluesign® PRODUCT
1283,470,CertiPUR
1284,470,circular.fashion Designkriterien
1285,470,Cotton made in Africa INSIDE
1286,470,Cradle to Cradle Certified™ BRONZE
1287,470,Cradle to Cradle Certified™ GOLD
1288,470,Cradle to Cradle Certified™ PLATINUM
1289,470,Cradle to Cradle Certified™ SILVER
1290,470,Daunen/Federn aus artgerechter Tierhaltung
1291,470,Downpass
1292,470,ECOCERT
1293,470,EU-Bio-Logo
1294,470,EU Ecolabel
1295,470,Fairtrade Cotton
1296,470,Global Recycled Standard
1297,470,GoodWeave™
1298,470,GOTS made with organic materials
1299,470,GOTS made with organic materials (in Umstellung)
1300,470,GOTS organic
1301,470,GOTS organic (in Umstellung)
1302,470,Grüner Knopf
1303,470,GUT-Prodis-Label®
1304,470,Leather Working Group
1305,470,LENZING™ ECOVERO™
1306,470,MADE IN GREEN by OEKO-TEX®
1307,470,NATRUE
1308,470,Naturland
1309,470,NATURLEDER IVN zertifiziert BEST
1310,470,NATURTEXTIL IVN zertifiziert BEST
1311,470,Nordic Swan Ecolabel
1312,470,OCS 100 (in Umstellung)
1313,470,OCS blended (in Umstellung)
1314,470,OEKO-TEX® ORGANIC COTTON
1315,470,Organic Content Standard 100
1316,470,Organic Content Standard blended
1317,470,Recycelter Kunststoff (Hartwaren)
1318,470,Recyceltes Material
1319,470,Recycled Claim Standard 100
1320,470,Recycled Claim Standard blended
1321,470,Regenerativ angebaute Materialien
1322,470,Regenerative Cotton Standard®
1323,470,Responsible Down Standard
1324,470,Responsible Wool Standard
1325,470,Schnell nachwachsende Rohstoffe
1326,470,Spinnova
1327,470,TENCEL™ Lyocell
1328,470,TENCEL™ Modal
1329,470,TENCEL™ x REFIBRA™ Technologie
1330,470,The Good Cashmere Standard®
1331,470,Unterstützt Cotton made in Africa
1332,470,Viskose aus verbesserter Rohstoffbeschaffung
1333,470,Wolle aus artgerechter Tierhaltung
1334,497,lila
1335,497,gelb
1336,497,natur
1337,497,schwarz
1338,497,grün
1339,497,silberfarben
1340,497,transparent
1341,497,grau
1342,497,blau
1343,497,braun
1344,497,orange
1345,497,weiß
1346,497,goldfarben
1347,497,rot
1348,497,bunt
1349,497,rosa
1350,501,3 Jahre auf die Beschichtung
1351,501,3 Jahre nach Registrierung über die Website
1352,502,"0,25"
1353,502,"0,5"
1354,502,"0,75"
1355,502,1
1356,502,"1,5"
1357,502,10
1358,502,11
1359,502,12
1360,502,13
1361,502,14
1362,502,15
1363,502,16
1364,502,17
1365,502,18
1366,502,19
1367,502,2
1368,502,"2,5"
1369,502,20
1370,502,21
1371,502,22
1372,502,23
1373,502,24
1374,502,25
1375,502,26
1376,502,27
1377,502,28
1378,502,29
1379,502,3
1380,502,30
1381,502,4
1382,502,5
1383,502,6
1384,502,7
1385,502,8
1386,502,9
1387,507,BDIH-Kontrollierte Naturkosmetik
1388,507,Bio-Baumwolle
1389,507,Bio-Baumwolle in Umstellung
1390,507,Bioland
1391,507,Blauer Engel
1392,507,bluesign® PRODUCT
1393,507,CertiPUR
1394,507,circular.fashion Designkriterien
1395,507,Cotton made in Africa INSIDE
1396,507,Cradle to Cradle Certified™ BRONZE
1397,507,Cradle to Cradle Certified™ GOLD
1398,507,Cradle to Cradle Certified™ PLATINUM
1399,507,Cradle to Cradle Certified™ SILVER
1400,507,Daunen/Federn aus artgerechter Tierhaltung
1401,507,Downpass
1402,507,ECOCERT
1403,507,EU-Bio-Logo
1404,507,EU Ecolabel
1405,507,Fairtrade Cotton
1406,507,Global Recycled Standard
1407,507,GoodWeave™
1408,507,GOTS made with organic materials
1409,507,GOTS made with organic materials (in Umstellung)
1410,507,GOTS organic
1411,507,GOTS organic (in Umstellung)
1412,507,Grüner Knopf
1413,507,GUT-Prodis-Label®
1414,507,Leather Working Group
1415,507,LENZING™ ECOVERO™
1416,507,MADE IN GREEN by OEKO-TEX®
1417,507,NATRUE
1418,507,Naturland
1419,507,NATURLEDER IVN zertifiziert BEST
1420,507,NATURTEXTIL IVN zertifiziert BEST
1421,507,Nordic Swan Ecolabel
1422,507,OCS 100 (in Umstellung)
1423,507,OCS blended (in Umstellung)
1424,507,OEKO-TEX® ORGANIC COTTON
1425,507,Organic Content Standard 100
1426,507,Organic Content Standard blended
1427,507,Recycelter Kunststoff (Hartwaren)
1428,507,Recyceltes Material
1429,507,Recycled Claim Standard 100
1430,507,Recycled Claim Standard blended
1431,507,Regenerativ angebaute Materialien
1432,507,Regenerative Cotton Standard®
1433,507,Responsible Down Standard
1434,507,Responsible Wool Standard
1435,507,Schnell nachwachsende Rohstoffe
1436,507,Spinnova
1437,507,TENCEL™ Lyocell
1438,507,TENCEL™ Modal
1439,507,TENCEL™ x REFIBRA™ Technologie
1440,507,The Good Cashmere Standard®
1441,507,Unterstützt Cotton made in Africa
1442,507,Viskose aus verbesserter Rohstoffbeschaffung
1443,507,Wolle aus artgerechter Tierhaltung
1444,524,lila
1445,524,gelb
1446,524,natur
1447,524,schwarz
1448,524,grün
1449,524,silberfarben
1450,524,transparent
1451,524,grau
1452,524,blau
1453,524,braun
1454,524,orange
1455,524,weiß
1456,524,goldfarben
1457,524,rot
1458,524,bunt
1459,524,rosa
1460,568,3 Jahre auf die Beschichtung
1461,568,3 Jahre nach Registrierung über die Website
1462,569,"0,25"
1463,569,"0,5"
1464,569,"0,75"
1465,569,1
1466,569,"1,5"
1467,569,10
1468,569,11
1469,569,12
1470,569,13
1471,569,14
1472,569,15
1473,569,16
1474,569,17
1475,569,18
1476,569,19
1477,569,2
1478,569,"2,5"
1479,569,20
1480,569,21
1481,569,22
1482,569,23
1483,569,24
1484,569,25
1485,569,26
1486,569,27
1487,569,28
1488,569,29
1489,569,3
1490,569,30
1491,569,4
1492,569,5
1493,569,6
1494,569,7
1495,569,8
1496,569,9
1497,575,BDIH-Kontrollierte Naturkosmetik
1498,575,Bio-Baumwolle
1499,575,Bio-Baumwolle in Umstellung
