id,group_id,name,type,description,multi_value,relevance,unit
84277,1725,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
84278,1725,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
84279,1725,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
84280,1725,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
84281,1725,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
84282,1725,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
84283,1725,Serie Technischer Name,STRING,"Produkte mit demselben Eintrag in “Serie Technischer Name” und “Marke”, werden unter ""Mehr aus der Serie"" aufgeführt. Der hier gepflegte Serienname wird dem Kunden jedoch nicht im Filter „Serie“ angezeigt. Wenn es einen offiziellen Serienname gibt, kann dieser unter „Serie“ gepflegt werden, um im Filter „Serie“ angezeigt zu werden.",f,,""
84284,1726,Breite,FLOAT,Breite,f,LOW,cm
84285,1726,Länge,FLOAT,Länge,f,LOW,cm
84286,1726,Höhe,FLOAT,Höhe,f,LOW,cm
84287,1726,Gewicht,FLOAT,Gewicht,f,LOW,g
84288,1726,Durchmesser,FLOAT,"",f,HIGH,cm
84289,1726,Farbe,STRING,Farbe,f,HIGH,""
84290,1726,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
84291,1726,Material,STRING,Material,f,HIGH,""
84292,1726,Material Handflächen,STRING,"",t,LOW,""
84293,1726,Materialzusammensetzung,STRING,Zusammensetzung der verschiedenen Materialien eines textilen Produktes auf Basis des Textilkennzeichnungsgesetzes. Die Angaben müssen mit denen am Produkt übereinstimmen.,f,HIGH,""
84294,1726,Pflegehinweise,STRING,Pflegehinweise,t,HIGH,""
84295,1726,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
84296,1726,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
84297,1726,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
84298,1726,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
84299,1726,Set-Bestandteile,STRING,"Falls es sich bei Ihrem Artikel um einen Set-Artikel handelt, geben Sie hier eine komma-getrennte Liste der Einzelartikel an. Beispiel: ""Reinigungsgerät, Kescher, Bürste""",t,LOW,""
84300,1726,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
